"poliza","Exp_num_total_reclama","Prima"
833374,0.100927410338779,500
834190,0.0869240789683781,250
835390,0.0802275674685587,250
835408,0.0962493998838647,500
835421,0.0884767303578839,300
835425,0.0937104803636033,300
835432,0.182739637481076,2000
835437,0.0613329965345551,100
835439,0.074005682372152,200
835449,0.166745219812237,2000
835452,0.154346124583881,1800
835467,0.0950566640298948,300
835484,0.0835457864811742,250
690706,0.0680184344426001,150
704138,0.0760338785391551,200
704162,0.0863224611290317,250
704226,0.0805270294699253,250
704240,0.0587828115539004,100
713464,0.0865816553427615,250
746614,0.0779240923700996,200
747133,0.105297045059673,500
759021,0.0771280947892908,200
762487,0.0822514602955489,250
762571,0.158486542911524,1800
776581,0.0842559875799412,250
776631,0.0721814966205954,150
776658,0.0726672521198074,150
776673,0.0817269729327946,250
776712,0.0887482120947874,300
788572,0.0810038634427892,250
789829,0.117433621683234,800
791297,0.154259326865251,1800
791329,0.0887787572393427,300
791339,0.0981778356086812,500
803284,0.0877595106812247,300
805578,0.0807125836579516,250
805728,0.08420650004209,250
805754,0.0888375197161948,300
805773,0.0871235693012284,250
805774,0.0782064825959967,200
805777,0.0843595615170753,250
805790,0.127625671817187,1000
805826,0.0887651120698855,300
821464,0.158203574165906,1800
821476,0.118541616387407,1000
821502,0.0964796536744065,500
821579,0.0729200469671603,150
830310,0.182379558618644,2000
831031,0.12302149490602,1000
834256,0.0856643736848684,250
834508,0.149957278959893,1800
835208,0.204769099757462,2000
835443,0.171236296071536,2000
835473,0.129848256935378,1000
835496,0.182351355490613,2000
835503,0.100323781470273,500
835504,0.0659494407087388,100
835512,0.209245180418019,2000
835514,0.0778908962065338,200
835528,0.208223338432052,2000
835539,0.0713341766332684,150
835544,0.108447078628794,800
835555,0.083328154692659,250
835556,0.0850813195240707,250
835558,0.111397521870043,800
835581,0.138318656369969,1800
835589,0.104827485738638,500
835590,0.081688385763686,250
835592,0.0787775208466452,200
835596,0.081688385763686,250
835598,0.081688385763686,250
835599,0.081688385763686,250
717395,0.0663916310964192,100
717437,0.072697351969788,150
717457,0.0812367222946777,250
717462,0.0611972009265323,100
730806,0.0635707484988806,100
747121,0.099143379386915,500
747215,0.0825872538237794,250
747218,0.0616637698691651,100
747248,0.102594971702634,500
747268,0.0866127409615216,250
747311,0.0706158260612057,150
762618,0.0488488319915126,100
762628,0.111518311305502,800
762707,0.0599881610328894,100
762708,0.142472865676781,1800
765821,0.111286053438619,800
776654,0.20977139504013,2000
776729,0.154334581300135,1800
776742,0.154334581300135,1800
776748,0.149775973730626,1800
776763,0.0786230593418952,200
776781,0.0651633615174232,100
776799,0.0802248176183131,250
776807,0.0856780084971735,250
791420,0.0736513066887502,200
791427,0.0828637244824179,250
805784,0.0707760957041988,150
805818,0.0925561556471426,300
805821,0.0974435096793263,500
805867,0.132363403667938,1000
805879,0.0880581151637855,300
805882,0.0676115997511741,150
805883,0.190504591676922,2000
805893,0.160368259068427,1800
805898,0.0747302787796913,200
805912,0.0782633701464995,200
805928,0.0795653338036987,200
805936,0.0854370212519809,250
805948,0.0724995313672053,150
805956,0.110117820233741,800
820009,0.124716918993798,1000
821138,0.0777899838977528,200
821611,0.0648595100196492,100
821630,0.0795546002468271,200
821653,0.076226345163655,200
832991,0.0694312528096926,150
834629,0.0836674083379769,250
690645,0.0651720814952338,100
717502,0.0715443712844765,150
717528,0.081220279268964,250
733552,0.0678302019902426,150
742673,0.0651617099995103,100
747323,0.177338147736412,2000
747404,0.0939076770499001,300
747421,0.0690411190253211,150
775934,0.107590699541693,800
776809,0.067912180179751,150
776816,0.0894041222134928,300
776837,0.0692830283741211,150
776853,0.0877867878968095,300
776878,0.0695569874046186,150
776882,0.0723985972709169,150
776884,0.0917910838097861,300
781159,0.0747387621632855,200
789939,0.0595692734730794,100
791365,0.0846248527940362,250
791477,0.0601467457685501,100
791479,0.0705399548124224,150
791502,0.0677395324890473,150
791505,0.0850904869345719,250
791516,0.0752555901214373,200
791543,0.107709202854034,800
804623,0.0670257518142013,150
805340,0.0902147372589456,300
805410,0.092083434922172,300
805538,0.0867714996444709,250
805775,0.0761363791232625,200
805910,0.196788723345156,2000
805929,0.0725006653873283,150
805937,0.0837144872027553,250
820502,0.0851218748713036,250
821590,0.0741866746625007,200
821595,0.0580046559843389,100
821727,0.0637030064809989,100
821771,0.165994466018776,2000
821776,0.0904644736253488,300
821799,0.0677289413470105,150
821837,0.0851182614797535,250
832889,0.202367392830609,2000
834706,0.114386729353205,800
717618,0.0701822012624301,150
717627,0.0805766031232434,250
731438,0.0758972254969112,200
733748,0.0967988103979626,500
747506,0.0582210339272147,100
747532,0.0762399382899468,200
747534,0.0801778810117711,250
771808,0.0780872855403147,200
773731,0.136189484568844,1800
775680,0.0811520515627685,250
776787,0.124047070259312,1000
776839,0.0865571268708618,250
776892,0.0730528256302695,150
787490,0.0703944094473661,150
791575,0.0794068885348364,200
791615,0.0611933609763318,100
791656,0.0746058304259816,200
791670,0.0727191100399957,150
799112,0.276277045249537,2000
799268,0.210193505466682,2000
808308,0.0854194197237688,250
818994,0.0828571307467324,250
820902,0.0684150151690765,150
835498,0.0926668424017491,300
835531,0.103404933313309,500
835536,0.132537251272298,1000
835613,0.0698110744259342,150
835621,0.116798254626782,800
835631,0.0810664378644395,250
835635,0.0819874517314653,250
835672,0.0863681841649106,250
835676,0.0660057113059496,100
835681,0.108532942577202,800
835687,0.177989686268404,2000
835688,0.106071522158508,800
835690,0.122682798717785,1000
835694,0.204869509618874,2000
690943,0.0583635223737263,100
715441,0.167244275877069,2000
717680,0.0849141012154012,250
717687,0.0674990115478079,150
733711,0.0546946383737399,100
747501,0.0620421096395055,100
747518,0.0759789346611742,200
747571,0.0910031422729001,300
747574,0.0839238260697633,250
747593,0.076460589306534,200
747617,0.0871504639483581,250
747630,0.0701476077913626,150
747632,0.0762429186353491,200
747669,0.0618208557246779,100
755486,0.160621493020507,1800
757704,0.160023071023687,1800
760709,0.172543996194552,2000
771722,0.098113650856755,500
780524,0.132377172636534,1000
781039,0.062568571775846,100
790917,0.0619252812674526,100
791011,0.0652478158159031,100
798461,0.0918042925669908,300
801162,0.074561109288992,200
805911,0.0855983470052548,250
805986,0.083809949033912,250
806003,0.0885688744808554,300
806024,0.0802292590096144,250
806026,0.0890599560672616,300
806046,0.0796571900008822,200
808528,0.110377148568018,800
809810,0.0598334180193799,100
816066,0.0709534119761856,150
818973,0.18063130465429,2000
821739,0.0752755010152877,200
823084,0.153301546426548,1800
825258,0.137038758991386,1800
829136,0.0734654673175053,150
833230,0.082401995004276,250
835652,0.0858182587125129,250
835682,0.200229296157412,2000
835706,0.0742000477809167,200
835711,0.0995641353904529,500
835720,0.108838711610957,800
835724,0.0829511076004357,250
835725,0.176930400930484,2000
835726,0.0824783099324435,250
835727,0.0811772982373302,250
835731,0.0785279498513385,200
835736,0.087425345002788,300
835742,0.0778520562463378,200
835744,0.0835056050785141,250
835747,0.111732995533678,800
835754,0.081688385763686,250
835759,0.128447684361661,1000
835779,0.0811474798596993,250
835782,0.107728690524899,800
835784,0.0969484979396482,500
835787,0.213954130661899,2000
691049,0.0730602464769839,150
691061,0.0632449523425494,100
691068,0.0692494888498958,150
691102,0.16684908949045,2000
704521,0.074894706695914,200
704533,0.106628752727234,800
717728,0.101759076312401,500
717812,0.0753146537339463,200
717832,0.0854577159984828,250
717836,0.119982430199637,1000
717845,0.075872159872459,200
723630,0.07536231324987,200
733827,0.0597482003167653,100
733828,0.0915476020916044,300
745331,0.067334078589387,150
746249,0.08728476171748,300
746847,0.0701381636120699,150
760903,0.155153100541959,1800
776927,0.182758721103169,2000
776936,0.0829178536235448,250
776939,0.0830064133774147,250
776970,0.0809349300259484,250
776987,0.0873625762033627,300
776999,0.201669994665784,2000
786200,0.110647838076633,800
799856,0.0980185593516542,500
804546,0.078753865191712,200
806017,0.0777076857693536,200
806022,0.0707787474699733,150
806081,0.21276757259292,2000
806108,0.176251898571276,2000
806112,0.20289541677597,2000
806129,0.0737010536060919,200
806158,0.0703185688098787,150
806174,0.204035936589431,2000
821670,0.119744568565429,1000
821687,0.163942736539921,2000
835128,0.0664103988185824,100
835816,0.0784258810156441,200
835824,0.0955744055112145,300
835832,0.164839298156016,2000
835842,0.0770647494686132,200
835859,0.0854417400181772,250
835869,0.145550169360823,1800
835876,0.0968852265191634,500
835886,0.0663219424109011,100
835890,0.0899901596550554,300
835891,0.0899901596550554,300
835893,0.0899901596550554,300
835894,0.0899901596550554,300
835895,0.0899901596550554,300
835896,0.0899901596550554,300
835898,0.0899901596550554,300
691173,0.107291491810847,800
691174,0.0640693033542108,100
691184,0.130932081295781,1000
691217,0.0906721497096912,300
733803,0.0574392478165796,100
744528,0.0690321511709698,150
777033,0.0715114272291115,150
777063,0.0940409477396747,300
789878,0.0957830535394599,500
791808,0.0729670473911771,150
804837,0.0797897129318653,200
806001,0.0709992051149937,150
806184,0.0978021572601018,500
806186,0.0800169027025346,200
806199,0.0720760856847993,150
806214,0.0870547695324099,250
806227,0.0788142008534445,200
806248,0.077258320998229,200
806271,0.0747775988531057,200
806275,0.196291859323841,2000
806280,0.0702452266574256,150
806288,0.137957262400274,1800
806291,0.189235341664233,2000
812632,0.186631704126994,2000
821962,0.0746163981941513,200
821975,0.0930025865843513,300
821980,0.0694803717432241,150
824534,0.0828437641753332,250
826421,0.070785038118771,150
828731,0.201398763036773,2000
832597,0.0950909063426886,300
832696,0.153159866619835,1800
832767,0.0945507699035562,300
835391,0.103137172255292,500
835665,0.0946645947423508,300
835925,0.140236849033704,1800
835926,0.0730713839205054,150
835928,0.0790211378517037,200
835942,0.0927705290457486,300
835952,0.1882962228768,2000
835957,0.0930206792550127,300
835978,0.161522772895951,1800
835984,0.0848470814834089,250
835991,0.169071462114797,2000
835993,0.0893668373716257,300
836003,0.0909165185084084,300
836004,0.0858573572527691,250
836005,0.0763524000662941,200
704758,0.125204555312392,1000
732556,0.111488564096097,800
747730,0.0564346415244028,100
747760,0.0755035686050562,200
763221,0.0699517901251361,150
763222,0.158728390653257,1800
774976,0.13480982636992,1800
776152,0.131948142644376,1000
777148,0.0612012462752584,100
777174,0.172882444180559,2000
781239,0.0677522247279944,150
791854,0.0871921957429036,250
791875,0.0905690363630817,300
791889,0.0860742955108032,250
806198,0.153530341708105,1800
806252,0.110794005463135,800
806264,0.0956049789649908,300
806349,0.0618977287107097,100
806363,0.0827163010635665,250
806365,0.0763101556885691,200
806376,0.157166257645146,1800
806384,0.132044985067157,1000
806407,0.0624509244474145,100
821416,0.0703923383000772,150
822078,0.0653936450355147,100
822148,0.176426735290811,2000
822165,0.072242143588095,150
826368,0.0840689225615261,250
827460,0.171829934559101,2000
831677,0.11113431319755,800
834592,0.105060955062378,500
835033,0.0908770642752147,300
835814,0.0972435322465962,500
835841,0.0977855559995805,500
835974,0.138922700836889,1800
835980,0.0935404380614651,300
835986,0.0725327221046319,150
836011,0.0798650978835428,200
836021,0.075449553020404,200
836033,0.124920534983963,1000
836034,0.078016361173649,200
836035,0.0960325534472845,500
836038,0.0949588073202363,300
836064,0.20955684435932,2000
836066,0.0883972912657872,300
836069,0.0958369481771434,500
836075,0.121494494397428,1000
836078,0.125099467348808,1000
836082,0.0833710645182489,250
836096,0.0709462450251932,150
836099,0.22137110082353,2000
836101,0.0658432009882322,100
836104,0.0996114640999007,500
836114,0.0872211371087263,300
836124,0.146014264335539,1800
836131,0.076481120108058,200
717870,0.083875047529124,250
717919,0.0742415924352536,200
717947,0.0886778843949327,300
717949,0.0732116466420761,150
732000,0.1629224380849,1800
738860,0.0866261511858458,250
741508,0.282694510608848,2000
747766,0.0827183062383577,250
747795,0.0772852793010347,200
747851,0.159151894633684,1800
763336,0.148832711793027,1800
771273,0.0706765381625087,150
772383,0.207888939264546,2000
777116,0.0889394791255539,300
777190,0.0759344170823963,200
777198,0.0797495498198564,200
777210,0.101264765035254,500
777213,0.0780547919509264,200
777228,0.0835280808485679,250
777233,0.0917623497792394,300
777256,0.0658416615088381,100
777268,0.10980236389242,800
777343,0.077696366315229,200
791908,0.0826171649476583,250
791950,0.0885430159489266,300
792015,0.0739892415229324,200
806148,0.199477570283289,2000
806274,0.0891200433075573,300
806343,0.0780037343202524,200
806350,0.081203606179889,250
806430,0.0732558305100257,150
806438,0.104950425581265,500
806452,0.0881175264790328,300
806477,0.0852098083660017,250
806483,0.0863776126790038,250
806500,0.0799946196681717,200
806510,0.0992669611630432,500
806524,0.0827048338867504,250
806531,0.0744182503239357,200
806540,0.169493286265592,2000
806556,0.0634109836931239,100
806559,0.0899616013729934,300
812817,0.147973016837624,1800
822210,0.0951539151622717,300
822238,0.0912809190026407,300
822255,0.104326842578193,500
822257,0.0854955098482866,250
822291,0.121034442932771,1000
830502,0.0922779434322139,300
833327,0.0858278172426363,250
834950,0.101823278608324,500
835609,0.0856441695923855,250
836018,0.0753259685058622,200
836053,0.187529032147887,2000
836120,0.100578221522704,500
836135,0.0765465867297857,200
718048,0.0623267400455368,100
747866,0.0785265284963203,200
747883,0.0558123526947005,100
747893,0.0727672525877141,150
747911,0.0652538763568064,100
747943,0.151048252323382,1800
747955,0.0669930545109066,150
747966,0.0823212398234234,250
747989,0.0665869893764097,150
777246,0.0649252062273762,100
777251,0.0930887614579638,300
777257,0.0695658779729081,150
777293,0.0825004742072995,250
777294,0.170561129372715,2000
777301,0.0850213468748808,250
777316,0.122116945062711,1000
777318,0.0741286842500224,200
777321,0.0715549787787985,150
777339,0.0689249385575992,150
777366,0.0855029560558016,250
777373,0.0775124809386705,200
777382,0.09411967671094,300
777383,0.0874019563549683,300
777385,0.0756120906187679,200
792038,0.157960076118143,1800
792155,0.115000505237374,800
794951,0.103855713470893,500
798108,0.0764806985134113,200
803084,0.0937841231352313,300
805343,0.0823731897665687,250
806569,0.0839899454038921,250
820475,0.0968567991753585,500
821752,0.085766278461224,250
822294,0.0724941451928068,150
822300,0.0583322832220425,100
822318,0.0704954997249794,150
822432,0.114749888335811,800
822438,0.0736714047469264,200
822455,0.0836804741435448,250
832647,0.0760090596926578,200
835650,0.101323497130882,500
691326,0.0654002368366219,100
718018,0.0710743611693407,150
718116,0.0592689123426836,100
718173,0.0735765346981666,200
718177,0.0654106503358199,100
733872,0.0619034303773007,100
734215,0.0705501252031955,150
747837,0.0828204273222781,250
747930,0.0877500162759027,300
747974,0.212453815152858,2000
748004,0.0825827341440929,250
748007,0.0825827341440929,250
748010,0.0825827341440929,250
748062,0.0697057953270041,150
748066,0.144720906198725,1800
748079,0.0687586954086304,150
748085,0.140675834357373,1800
748102,0.0790522188945061,200
748107,0.0804636978686382,250
748110,0.0595141092306395,100
748116,0.0797389937732103,200
748123,0.0706158260612057,150
754122,0.119145377100606,1000
763441,0.0800358237992509,250
763504,0.0898653746170364,300
763542,0.0708854638414139,150
763562,0.0779791027802467,200
775573,0.105547540827125,500
777394,0.0776313750699889,200
777396,0.0977965263592144,500
792147,0.141937732260928,1800
792255,0.0754369506641513,200
792278,0.0744523127529769,200
792294,0.0878166121391869,300
803210,0.108644121214021,800
804223,0.0909447271136083,300
806009,0.0729281970813535,150
818629,0.210167372489963,2000
833963,0.0959134092804576,500
836122,0.182325675100119,2000
836145,0.0915314986020215,300
836152,0.114625738076028,800
836153,0.083039828058342,250
836158,0.0766898109746779,200
836165,0.0858031703756938,250
836166,0.0746924945922196,200
836183,0.148885355335957,1800
836195,0.191281043443963,2000
836205,0.120137499229847,1000
691471,0.0673773033432105,150
714135,0.0970624313595362,500
718169,0.144422315435965,1800
718222,0.103241947325825,500
718264,0.0724047410975262,150
718289,0.0852889752992259,250
730718,0.0758269705447427,200
738497,0.0759131258358663,200
741976,0.198943204228877,2000
743204,0.0762792610199829,200
746400,0.0590428560997605,100
746925,0.0573026561609517,100
748147,0.0600142292097179,100
748159,0.147888659830956,1800
748160,0.0677300209043776,150
748182,0.150885781633664,1800
748185,0.158497602025313,1800
748196,0.130731913849981,1000
748220,0.0879331795207012,300
748229,0.0682559712332812,150
748235,0.101265299827359,500
748253,0.081737765848662,250
748259,0.0734851026508201,150
748275,0.0807312798947891,250
748284,0.0799731027064992,200
748287,0.0697124292328425,150
748307,0.106621334853177,800
748316,0.0711080405382301,150
748321,0.0817620687359413,250
763588,0.093698621346143,300
763630,0.0677031662118933,150
763692,0.0863689056868513,250
763704,0.0749824928839524,200
765277,0.0926655784381485,300
769867,0.12401545537288,1000
776072,0.176504884132727,2000
776710,0.10252129360062,500
793338,0.126525525755832,1000
799167,0.155547405352212,1800
804021,0.113696272553867,800
806105,0.0870988730845034,250
806567,0.0639984099596826,100
806573,0.0786427754124848,200
806592,0.179633136551657,2000
806594,0.0616595253658547,100
806600,0.194410005662372,2000
806646,0.0852671740483749,250
806647,0.163649735725166,2000
806653,0.0956227292000262,300
806657,0.101942441180901,500
806660,0.121621109464789,1000
807562,0.0842936257450295,250
826304,0.0932356520138954,300
833111,0.181646503965736,2000
834573,0.0980122372064087,500
834646,0.12650316206835,1000
835915,0.109443048738049,800
836155,0.110395554703843,800
836250,0.0745921667544402,200
836273,0.0774783508720023,200
836283,0.167507703175264,2000
836288,0.0847664141705051,250
836291,0.0708124454456756,150
836299,0.0714848940495562,150
836313,0.116924828954661,800
836317,0.0912322347307793,300
836326,0.0894110816442415,300
836328,0.101183163781325,500
691514,0.0804151623915358,250
691548,0.0578901968612435,100
691559,0.0739759480033539,200
705084,0.0670067842809168,150
717068,0.0699781847626275,150
718402,0.0937502364455719,300
718414,0.0634560385974257,100
718430,0.107815681362238,800
718431,0.0768086809160212,200
718445,0.0546197555859671,100
718468,0.106901853412154,800
726239,0.0597732050108264,100
732043,0.0588282857774179,100
734397,0.125041260254404,1000
743845,0.0823840384171645,250
748325,0.0713353058431815,150
762009,0.0741867163861409,200
777277,0.0781046410999213,200
777281,0.0977965263592144,500
777420,0.0992115025494802,500
777430,0.0975948233931792,500
777443,0.195260525493465,2000
777466,0.0794383071130621,200
777469,0.135445989739665,1800
777488,0.11247192914692,800
781142,0.173679645712938,2000
790467,0.0888159112565704,300
801532,0.074561109288992,200
802815,0.0761267592185026,200
804474,0.0872879491673138,300
805397,0.0654730006475743,100
806222,0.190504591676922,2000
806340,0.107506024396018,800
806601,0.0919677269617443,300
806666,0.0915747659689384,300
806679,0.0820189700890178,250
806757,0.0735680641290775,200
806783,0.0832712871339957,250
806785,0.0983759836664508,500
822552,0.118291794712561,1000
825262,0.107357304284375,800
834279,0.121258125789739,1000
835541,0.0809025082851191,250
836172,0.202702513191218,2000
836295,0.0817195642947009,250
836338,0.0881803344112896,300
836342,0.158606510229728,1800
836354,0.125886568569219,1000
836355,0.0707213350364376,150
836410,0.0912795149512008,300
836419,0.0767052625808075,200
836437,0.0683003865017197,150
836443,0.081688385763686,250
836448,0.0946690260833792,300
691658,0.0676516413733575,150
691690,0.0830236419712153,250
722198,0.079851172370293,200
734107,0.0795667931360045,200
734530,0.0684041895902509,150
734551,0.0774215398575585,200
734561,0.0735765346981666,200
734573,0.117160377916665,800
734581,0.123679150263072,1000
739411,0.0634108119093445,100
747426,0.08528385232049,250
761801,0.0954801289030396,300
777498,0.0726879332800327,150
777506,0.112455674109023,800
777544,0.115328344039202,800
777564,0.0836846445836326,250
777567,0.0825332313941665,250
777568,0.0782551295260861,200
777575,0.06713523560043,150
777577,0.0752697221069527,200
777578,0.0622369877503377,100
777605,0.157983322607215,1800
792019,0.0650418360085251,100
792387,0.080742586073182,250
797223,0.0858490411794517,250
804403,0.082944035622189,250
805033,0.100400736499404,500
806769,0.0931307774858257,300
806822,0.0753914198360938,200
806852,0.0719706112682816,150
806864,0.0931892466165525,300
806869,0.0886139099671036,300
806872,0.149941145115358,1800
806878,0.0755088995710762,200
806886,0.0832590550227962,250
824663,0.100951713003262,500
831410,0.160908642849202,1800
834234,0.0663934936501361,100
835677,0.134439885926204,1800
836137,0.10010307362116,500
836465,0.0814474972872093,250
836467,0.121323341821249,1000
836473,0.0815497977163455,250
836516,0.146599069181262,1800
836534,0.181031556178773,2000
836541,0.084361733885455,250
836543,0.0784751181552156,200
836551,0.0900418975480263,300
836555,0.086489697211647,250
836570,0.0748667653255474,200
836576,0.0907226033609447,300
836581,0.111703718152834,800
836592,0.194355042356182,2000
691520,0.114679858921735,800
712928,0.204115097527023,2000
726690,0.0701287037205566,150
743788,0.0718245470632006,150
744483,0.206722749984114,2000
748417,0.0403890841392275,100
763760,0.0752026021504021,200
776910,0.195454172928941,2000
776944,0.0744541243055861,200
777286,0.0798226253997315,200
777451,0.0770223854024903,200
777579,0.0872421566767633,300
777616,0.0741432489039273,200
777680,0.0732432360876689,150
777686,0.0641344463805916,100
777688,0.0825322420009008,250
777709,0.0757859468604437,200
777711,0.0999341688281783,500
788388,0.166030073649089,2000
789816,0.0962051436121867,500
792309,0.0781498216057315,200
792502,0.0914139277827967,300
792550,0.107680427482779,800
792558,0.0888327754168033,300
805235,0.0803217704911298,250
805503,0.117785893439785,800
806326,0.0900035590585627,300
806390,0.0908866044602122,300
806479,0.203561343694761,2000
806742,0.0852251724956439,250
806887,0.125221125913901,1000
806916,0.0886430223551761,300
806949,0.217783914287146,2000
806969,0.0915907226181368,300
806995,0.212642320052592,2000
807000,0.0712665896540429,150
807002,0.0712665896540429,150
807006,0.0712665896540429,150
807009,0.0605771160342659,100
807010,0.0774699687506671,200
807012,0.0678844018774931,150
807022,0.0661896754712305,100
818276,0.118067309098603,1000
822782,0.169998222646496,2000
827695,0.0796652701806727,200
830977,0.0776393646318588,200
831030,0.0913638820958034,300
832455,0.124649682385724,1000
832672,0.0816512077357539,250
833017,0.0892477830662566,300
833266,0.103834649883932,500
833433,0.110474798281744,800
834289,0.138869734975044,1800
834823,0.0770109592630764,200
834901,0.0959535491581895,500
835186,0.103770732062864,500
835330,0.142028438939144,1800
835852,0.0762368599762026,200
835917,0.121171147330519,1000
836067,0.206272258362713,2000
836375,0.0840874174906521,250
836413,0.0994790907367565,500
836430,0.0758759149991239,200
836466,0.0888928457315914,300
836478,0.081644101252445,250
836502,0.139478507048769,1800
836514,0.161753830450197,1800
836542,0.181527488804419,2000
836544,0.141383207458922,1800
836550,0.0828816698017963,250
836598,0.0726140281859447,150
836610,0.0866708523294287,250
836616,0.162975451401671,1800
836618,0.168382108175952,2000
836635,0.218324047741898,2000
836637,0.0813514550757237,250
836649,0.147096372607506,1800
836653,0.181209061474639,2000
836656,0.112156553965001,800
836662,0.0691750800514434,150
836666,0.0952545116406322,300
836673,0.0837318707506105,250
836682,0.100942886562326,500
836684,0.0885800895680109,300
836687,0.0912272419448592,300
836689,0.0986553158675359,500
836690,0.0660609698063544,100
836691,0.0912272419448592,300
836701,0.0771346312550892,200
836705,0.0737207967918086,200
836711,0.171010754678778,2000
836712,0.111662218876716,800
836720,0.179950661429015,2000
372944,0.0469429157812432,100
718478,0.07082542358008,150
718487,0.0755918623364735,200
718491,0.063039455787532,100
718496,0.0731606409125733,150
718573,0.0886778843949327,300
744959,0.145536792934401,1800
748152,0.105605901197888,500
748458,0.0688884694468792,150
748468,0.158027017157324,1800
748486,0.0715557326064786,150
748517,0.0706979744237359,150
748584,0.0799503487709262,200
759445,0.0776822205901427,200
763925,0.156905120698614,1800
763946,0.105532995829004,500
776002,0.0878444990669636,300
777425,0.0714539125723347,150
777477,0.0749053878055566,200
777617,0.138660491408516,1800
777649,0.0874996037776951,300
777758,0.0699071087679812,150
777760,0.0932776930390865,300
777764,0.0887230553536504,300
777772,0.0775732722215123,200
777778,0.0925316738998885,300
777798,0.0893480279590696,300
792347,0.0810162605488219,250
792582,0.105143013536672,500
792589,0.15636371908701,1800
792624,0.0903509406108668,300
804237,0.102745657486182,500
805374,0.0801278334472875,250
807047,0.138005432049417,1800
807079,0.0662093571494237,100
807093,0.0701669226573544,150
807103,0.0893760532787108,300
807111,0.115906873113874,800
807112,0.0742643170592032,200
807118,0.0822652154949207,250
807121,0.100856803521117,500
807151,0.103073417653998,500
807155,0.108690649232068,800
807160,0.0899616013729934,300
807164,0.0820918229195848,250
807170,0.0728025279171528,150
822843,0.0763061222416451,200
822861,0.0812844449590974,250
822918,0.166000685328267,2000
822927,0.136976346939933,1800
831859,0.175711470487682,2000
835451,0.115460911018538,800
835645,0.186204323266901,2000
836320,0.117778379101288,800
836634,0.0614859746900582,100
836729,0.082716757031548,250
836733,0.072284454496079,150
691507,0.141911787245741,1800
691602,0.10535787867039,500
718613,0.132872270110459,1000
718630,0.0724047410975262,150
718709,0.0693216149223765,150
718715,0.0758622864870934,200
734673,0.0739194168357917,200
735081,0.0531481065345585,100
739317,0.10748132456161,800
742349,0.0923776630411518,300
748352,0.0674675806224017,150
748403,0.0770947057778389,200
748668,0.0810826032834823,250
748683,0.086059232791253,250
748686,0.0704050230931678,150
774226,0.0679406015092541,150
775291,0.0897807364350761,300
777334,0.0743981953581617,200
777632,0.18464406269953,2000
777705,0.0903905013716216,300
777721,0.0677518870028287,150
777756,0.088904573627331,300
777867,0.0654548129250987,100
777879,0.0893480279590696,300
777897,0.167995041987208,2000
777919,0.0738954834230166,200
792755,0.0907572548900284,300
796705,0.12538393218016,1000
803191,0.0742832550282567,200
805462,0.136580814747954,1800
806936,0.0918877390836252,300
807034,0.1357573302041,1800
811653,0.0659129245338652,100
818895,0.170387233237143,2000
822887,0.101187320734834,500
822962,0.0648595100196492,100
822982,0.0823604995271571,250
829778,0.124076192683413,1000
835450,0.101709013460519,500
835756,0.113908576335319,800
836077,0.134895450537697,1800
836239,0.0819293079753221,250
836272,0.119449041083145,1000
691847,0.0862004204129241,250
705429,0.0837527491011855,250
716840,0.0860702016979966,250
718766,0.0788455611157821,200
718854,0.0636553243265791,100
718868,0.0756396809363941,200
734155,0.15436962394923,1800
734706,0.0755918623364735,200
748627,0.0696329188066568,150
748649,0.149774856104715,1800
748658,0.103853131693546,500
748760,0.0986794237689454,500
748812,0.0746967121980115,200
752502,0.12062255611834,1000
762067,0.0830048959754775,250
763966,0.0659044846058244,100
764083,0.0874781755382188,300
764162,0.1679894601571,2000
775422,0.0760568222849524,200
775690,0.0805136535075615,250
776107,0.0811520515627685,250
777888,0.0787737740785561,200
789081,0.0689482337014541,150
792411,0.0970635496236146,500
792709,0.157647249625911,1800
792764,0.0684659815842174,150
792836,0.0789918085266351,200
792852,0.0790502026925957,200
792855,0.0670931133705674,150
799883,0.0666152412757876,150
803551,0.0630973971516892,100
807183,0.0893760532787108,300
820806,0.070453305358059,150
821576,0.0901283347184491,300
826302,0.106433525818891,800
835501,0.101083920900893,500
836619,0.114040524368006,800
836695,0.104774826887397,500
836736,0.0776097952237951,200
836754,0.121334253761607,1000
836756,0.0881967078535684,300
836762,0.140047115293584,1800
836772,0.0847664141705051,250
836773,0.0700486920725662,150
836784,0.074005682372152,200
836805,0.0685368293840672,150
836808,0.0914111577636258,300
836809,0.0811772982373302,250
836815,0.140501032601379,1800
691898,0.0846388919451494,250
691930,0.110007053114077,800
718849,0.0657624573473527,100
718923,0.062598975777329,100
718961,0.081488150684487,250
718973,0.194868989540606,2000
718982,0.0668024416007054,150
734880,0.0786617057376597,200
747585,0.103592737273406,500
748872,0.0679011886757886,150
748900,0.0699267191478126,150
748906,0.0597636460783626,100
748920,0.100658297990259,500
748923,0.0617452944453211,100
748926,0.0756616925735035,200
764225,0.0980682177694946,500
764319,0.100010381087145,500
783159,0.0972325529847323,500
804868,0.0652148271559742,100
807087,0.141284766725718,1800
807102,0.0880372771711126,300
807194,0.161428096942732,1800
807209,0.0814316839422927,250
807211,0.0795320495448194,200
807228,0.0693689907238444,150
807234,0.199185659587334,2000
807242,0.116572095888361,800
807250,0.0898232800259268,300
807287,0.091016220042528,300
807294,0.0752755010152877,200
807305,0.147978251308252,1800
812192,0.0872119402380117,300
