"poliza","Preds","Prima"
831988,0.0739486713329585,50
831991,0.0720683481560113,15
831993,0.172811773084457,2000
831994,0.0910959087953189,300
831995,0.0698371917198015,15
831999,0.0987219926143327,500
832000,0.073333973140593,50
832002,0.0723720844083168,15
832005,0.073333973140593,50
832007,0.073333973140593,50
832008,0.073333973140593,50
832011,0.0982004215618432,500
832012,0.073333973140593,50
832013,0.073333973140593,50
832017,0.0719899073007502,15
832019,0.0719899073007502,15
832022,0.0719899073007502,15
832027,0.0766334486957614,50
832028,0.0719371466091468,15
832029,0.0766334486957614,50
832030,0.0766334486957614,50
832031,0.0739486713329585,50
832033,0.0719899073007502,15
832034,0.0719899073007502,15
832035,0.0719899073007502,15
832037,0.083569161824148,150
832041,0.0796341657227691,50
832045,0.0722960305447889,15
832050,0.0879761407693284,300
832052,0.0865865129969182,150
832062,0.0849454410649281,150
832066,0.172724200638202,2000
832068,0.134372320660786,1800
832090,0.0846048228546021,150
832093,0.0883336523079413,300
832097,0.10144854795357,500
832111,0.0853052071944488,150
832122,0.107114967350612,800
832125,0.0872572004490899,300
832144,0.0842539926097424,150
832146,0.136307641021199,1800
832148,0.0881411684424643,300
832149,0.07009330446918,15
832153,0.0764523736778481,50
832164,0.0776148273871443,50
832169,0.0766081991929911,50
832174,0.0980082184823534,500
832176,0.0997031424996723,500
832177,0.0750800885570041,50
832180,0.191722236315794,2000
832181,0.16966843575426,2000
832192,0.0772720665709497,50
832200,0.0951152094393161,300
832201,0.121116073276152,1000
832207,0.0788384161835106,50
832209,0.0746148755792013,50
832213,0.0842539926097424,150
832215,0.174798965811033,2000
832226,0.150152814915744,1800
832228,0.100604128350096,500
832229,0.125213645064326,1000
832232,0.080451704945906,150
832243,0.0857128608649156,150
832246,0.151859473539839,1800
832248,0.0667299844967821,15
832251,0.0710846926801304,15
832255,0.0940609552202756,300
832256,0.0657559902230236,15
832263,0.0759142234809763,50
832270,0.0893259332787228,300
832271,0.0807528523701979,150
832280,0.0794788500093576,50
832281,0.0733666483857558,50
832282,0.0777009395502822,50
832289,0.0979574180080672,500
832302,0.093467351046359,300
832308,0.0847223863153272,150
832309,0.0833044209444318,150
832318,0.0796341657227691,50
832333,0.0837686770140372,150
832335,0.0748592313396295,50
832338,0.0986464562161171,500
832340,0.0867427210446888,150
832349,0.0687291625683597,15
832353,0.081560215247936,150
832362,0.0797676840223041,150
832367,0.0822972600824609,150
832374,0.0831309808926735,150
832378,0.119555746914217,1000
832384,0.0883383292247763,300
832385,0.102192121054767,500
832389,0.092952313431162,300
832391,0.0806646753814382,150
832394,0.18739422298538,2000
832397,0.078708435598845,50
832408,0.068653118468424,15
832410,0.0970292902949114,500
832411,0.0889788054266846,300
832413,0.17079820233885,2000
832416,0.0926340811077429,300
832417,0.112005566513633,800
832425,0.0852613656143722,150
832432,0.0796341657227691,50
832435,0.067133704110919,15
832441,0.0814848472357558,150
832446,0.0868906157423687,300
832453,0.0599524357482682,8
832456,0.0794026638520276,50
832459,0.082670838864863,150
832461,0.0906502884185259,300
832471,0.117688874567173,1000
832478,0.0798510378248663,150
832486,0.109124659928099,800
832487,0.0876138056667977,300
832493,0.0794442841795392,50
832499,0.160299757602307,2000
832513,0.158338613479346,2000
832519,0.0803218959701549,150
832524,0.0662956793809589,15
832530,0.102788390571553,500
832532,0.0852444393040282,150
832536,0.0817687422665316,150
832548,0.0783912440653044,50
832553,0.106237668772763,800
832556,0.096586131371574,500
832568,0.0848416615656427,150
832570,0.0671269785210833,15
832578,0.130804707393352,1800
832584,0.0794442841795392,50
832592,0.104763958369029,800
832595,0.0819762712975127,150
832598,0.0898875318298956,300
832601,0.0882868063956934,300
832602,0.096680140336629,500
832604,0.0720285500559892,15
832609,0.100761701913844,500
832638,0.0994679345583881,500
832650,0.0805013430596768,150
832653,0.0784546379726705,50
832664,0.0833184906857552,150
832671,0.0819762712975127,150
832676,0.089621356225659,300
832691,0.0777858073803603,50
832718,0.0651226690526657,15
832719,0.0883383292247763,300
832729,0.120388323334933,1000
832730,0.0803173044132407,150
832752,0.0714217703937895,15
832753,0.0845800040114431,150
832759,0.096397716735943,500
832766,0.10042392681827,500
832768,0.0661395354794333,15
832771,0.133129256731183,1800
832775,0.0793950144145276,50
832781,0.109823413785916,800
832785,0.0858213347585302,150
832788,0.060738527648576,8
832813,0.151240968559521,1800
832819,0.169416358268252,2000
832832,0.140994337882665,1800
832834,0.0643138180166208,15
832835,0.0802585908689609,150
832836,0.0966783346010997,500
832838,0.18121841289226,2000
832839,0.114948651131623,800
832841,0.102944821227341,500
832854,0.071539873842435,15
832857,0.0826330152822217,150
832869,0.0883383292247763,300
832871,0.0534583043990962,8
832873,0.075128585986496,50
832878,0.0805739253290997,150
832880,0.0906502884185259,300
832882,0.0789215248118898,50
832886,0.150688560809246,1800
832896,0.0789478988510324,50
832897,0.098025411116788,500
832915,0.0883383292247763,300
832923,0.108887162459161,800
832954,0.157545769544153,1800
832955,0.175249259754701,2000
832959,0.0959574476420632,500
832960,0.0835894930914063,150
832962,0.0859434495668548,150
832978,0.0751656969618267,50
832986,0.099823976155013,500
832992,0.0882372856974178,300
832998,0.0809378194902597,150
833001,0.115719883429378,800
833009,0.142948065726969,1800
833012,0.0764170831224798,50
833019,0.0718712083425528,15
833022,0.0824331255806591,150
833024,0.0792608532261711,50
833026,0.110649245868028,800
833027,0.105943237429072,800
833034,0.0792404181087622,50
833037,0.081615522044515,150
833038,0.0938827511560603,300
833048,0.0761596158848025,50
833057,0.0774168869368078,50
833059,0.069370605395139,15
833061,0.0870559830789452,300
833069,0.083569161824148,150
833071,0.159692967957248,2000
833081,0.0764170831224798,50
833084,0.081060050943767,150
833085,0.211129321981067,2000
833086,0.126891695129491,1000
833087,0.106734246696598,800
833091,0.152177053309313,1800
833095,0.0934990306139914,300
833096,0.0839460842934029,150
833097,0.0792890508077613,50
833111,0.114752885504106,800
833114,0.0792541441765059,50
833117,0.0673985918818984,15
833120,0.0814016832513654,150
833122,0.119384723750183,1000
833127,0.0920238847634978,300
833139,0.0881411684424643,300
833141,0.0716151322454345,15
833145,0.0659136360723725,15
833158,0.174192982279574,2000
833162,0.166659621611257,2000
833168,0.0742455817657455,50
833174,0.102643941552044,500
833177,0.085827116039075,150
833178,0.0776121521020507,50
833192,0.0759971245528139,50
833193,0.0743134650431557,50
833197,0.0975350536570051,500
833204,0.102958362043,500
833207,0.0985146130994654,500
833226,0.0809701558261998,150
833243,0.0690898427274428,15
833251,0.06753461975832,15
833252,0.099721402327045,500
833261,0.105466919611795,800
833263,0.148365315264742,1800
833293,0.0820522914327298,150
833298,0.0880153315655345,300
833300,0.0948945968025144,300
833302,0.0780259509602906,50
833304,0.150144461492717,1800
833305,0.108952603108153,800
833313,0.0778901624364402,50
833314,0.101959950656158,500
833322,0.0952749223920502,500
833323,0.0845673007411269,150
833333,0.0809000628110444,150
833345,0.0720808318739495,15
833346,0.11650448023362,1000
833348,0.158304838653868,2000
833365,0.0893259332787228,300
833366,0.106046353828537,800
833383,0.0717982324244627,15
833385,0.180576678891541,2000
833389,0.0795039706924213,50
833390,0.0882888113038813,300
833402,0.0644670356044423,15
833404,0.0764313938359729,50
833409,0.0963253474754941,500
833411,0.0764313938359729,50
833431,0.197788907410506,2000
833432,0.0865865129969182,150
833435,0.0801153404376037,150
833438,0.104909713554582,800
833440,0.0740649786309122,50
833442,0.116475566167905,1000
833452,0.0880468987560117,300
833455,0.0712198707539927,15
833457,0.0905427030282284,300
833470,0.0806767030759546,150
833471,0.0807804972703163,150
833483,0.073170001120238,50
833484,0.0724045441605429,15
833485,0.101516788630186,500
833493,0.0813507005663592,150
833509,0.0772604541462971,50
833514,0.0963253474754941,500
833521,0.0749504376006685,50
833522,0.092588285821107,300
833523,0.136986260714947,1800
833533,0.108887162459161,800
833542,0.0776069524249757,50
833544,0.0789215248118898,50
833551,0.0931996389189766,300
833553,0.0703464389210547,15
833563,0.166849766607669,2000
833573,0.0852538805292996,150
833585,0.13395258239689,1800
833598,0.156928878251697,1800
833600,0.0777009055203061,50
833604,0.088300181195999,300
833607,0.166190388753029,2000
833610,0.0967219087308248,500
833616,0.0782469141325484,50
833617,0.0786121010566586,50
833626,0.129187017948943,1000
833633,0.0955381775046869,500
833634,0.147564645767106,1800
833645,0.0806713693265364,150
833650,0.0850604263669082,150
833658,0.0849241113713353,150
833672,0.0859761623719273,150
833692,0.110931059031086,800
833697,0.0945593574043633,300
833701,0.0729083833809474,50
833703,0.119901077380736,1000
833705,0.0897467336581457,300
833714,0.146531948985543,1800
833718,0.177280392378604,2000
833727,0.0674897651172995,15
833728,0.0786121058043026,50
833729,0.0619504485019099,8
833749,0.0887122931769589,300
833761,0.165470698977465,2000
833765,0.164151173034622,2000
833772,0.130379472760333,1000
833775,0.0906502884185259,300
833776,0.0906502884185259,300
833777,0.0906502884185259,300
833778,0.0906502884185259,300
833785,0.086159337160773,150
833788,0.0902195994855503,300
833793,0.0725043163631043,15
833802,0.0953178639864103,500
833806,0.0795982897820098,50
833813,0.0794170391356056,50
833818,0.149952367959831,1800
833825,0.0964610176869669,500
833826,0.0967167879601782,500
833832,0.0784705395330243,50
833852,0.0723720844083168,15
833854,0.0796166278124709,50
833865,0.080839110766168,150
833870,0.15944567357479,2000
833872,0.116887058141367,1000
833878,0.105466919611795,800
833881,0.115555609108586,800
833886,0.106237668772763,800
833888,0.0755165080683907,50
833893,0.0880468987560117,300
833897,0.0945957445927973,300
833906,0.0977754262673187,500
833926,0.0819783774276815,150
833928,0.0723720844083168,15
833930,0.0769647090188449,50
833931,0.156168326543875,1800
833935,0.108704771087229,800
833940,0.0981266989455321,500
833950,0.0747880488389535,50
833956,0.0764619155429803,50
833957,0.0789734694765158,50
833966,0.102628525216338,500
833971,0.10515809611169,800
833977,0.0779887755072749,50
833982,0.1394458404903,1800
833984,0.0900125898563842,300
833988,0.0770919783025522,50
833989,0.0782882677051198,50
833996,0.103937014116044,500
833997,0.0968261456794102,500
833998,0.0865037973461171,150
834002,0.0727863464496991,50
834012,0.0830771020395491,150
834022,0.100149553571212,500
834054,0.0794442841795392,50
834055,0.136132369233565,1800
689763,0.0725875862355599,15
689794,0.0644255825109589,15
702190,0.144945060402375,1800
702718,0.0751772178741364,50
716145,0.0682517702765959,15
716271,0.0799637844249599,150
716304,0.0854029397522524,150
716335,0.0614056839087375,8
716356,0.0906232643405466,300
716357,0.137648814276742,1800
731969,0.0617757287239774,8
734008,0.0825043259629191,150
744511,0.0753550219955738,50
775135,0.0675854722682491,15
775459,0.111610700005387,800
775510,0.0765805470494769,50
775515,0.0855765194929237,150
775522,0.0967024008551893,500
775533,0.0937969307046301,300
789958,0.127007903413481,1000
803115,0.132961165574924,1800
803871,0.0747787286156254,50
804371,0.0984515214016907,500
804432,0.168306121752386,2000
804443,0.100904671441815,500
804445,0.135848392732063,1800
804446,0.072076303729462,15
804453,0.0830761896541731,150
804473,0.172623295798717,2000
804485,0.0838901494475825,150
804492,0.0818139933872078,150
804493,0.167714796552953,2000
804512,0.0805615931657991,150
814694,0.149638473275256,1800
819964,0.18067534341948,2000
820006,0.0907696565881281,300
820022,0.0948698879490755,300
822239,0.201424363859619,2000
830719,0.07652058168212,50
833975,0.0773043781020188,50
834044,0.0746230212471216,50
834046,0.0673680052925403,15
834127,0.190029979621651,2000
834159,0.0791140273939112,50
834160,0.106193715923323,800
834165,0.0750729931474521,50
834167,0.104903167300368,800
834169,0.104903167300368,800
834174,0.143073525962671,1800
834181,0.0841588438630009,150
834202,0.17309589877744,2000
689824,0.133470958474328,1800
689825,0.0754635149166463,50
689847,0.102185483339635,500
689871,0.0667075198910383,15
689874,0.0724775692821405,15
689890,0.0672714556713704,15
714962,0.1263863400092,1000
731885,0.0817784747806679,150
732107,0.0720332421160351,15
732157,0.0892912525706847,300
775542,0.0803952171817335,150
775559,0.0792204703956798,50
775571,0.0761754013992997,50
775579,0.0913951922014771,300
775614,0.0906147361684863,300
775641,0.0688124631537873,15
775659,0.0918887655182288,300
789791,0.183876921837208,2000
789969,0.205365966297156,2000
789981,0.076174867105005,50
796405,0.249350852898779,2000
800668,0.0710731071591848,15
804462,0.0803212077751663,150
804494,0.07098775493574,15
804554,0.0841412347841659,150
804558,0.151843079227855,1800
804561,0.112358491557671,800
804617,0.0697864450457687,15
804618,0.0838258692767183,150
804619,0.0718998879116668,15
804624,0.0961868329576567,500
804634,0.16630999613418,2000
816524,0.153724672362762,1800
820017,0.0935465181112741,300
828038,0.152597591275827,1800
828269,0.300291602541384,2000
832419,0.0961374729057527,500
833763,0.193113514952821,2000
833841,0.15067490053023,1800
833877,0.109619412356228,800
834047,0.0759786824866774,50
834166,0.0835671383218912,150
834192,0.0880089052721785,300
834208,0.108172257831723,800
834220,0.0933674152846784,300
834230,0.102054101005027,500
834237,0.120442480088621,1000
834241,0.0851191696166565,150
834245,0.0843335839835352,150
834258,0.0809870571689408,150
834259,0.084816314347649,150
834261,0.0824286632340904,150
834263,0.0838290025975906,150
834265,0.0873772756623917,300
834266,0.0873772756623917,300
834268,0.0873772756623917,300
834271,0.0836152214937241,150
834272,0.0836152214937241,150
834273,0.0836152214937241,150
834274,0.0836152214937241,150
834275,0.0836152214937241,150
834277,0.0836152214937241,150
834278,0.0836152214937241,150
834280,0.0843160989084509,150
834282,0.0843160989084509,150
834283,0.125084102028946,1000
834290,0.0824429415713655,150
834291,0.0824429415713655,150
834292,0.0824429415713655,150
834293,0.0824429415713655,150
834294,0.0824429415713655,150
834295,0.0824429415713655,150
834296,0.0824429415713655,150
834297,0.0843160989084509,150
834298,0.0825819626720627,150
834299,0.147496233006121,1800
834303,0.0866453925133518,150
834304,0.0824429415713655,150
834307,0.168898715759089,2000
834308,0.0834501902237186,150
834309,0.0953515817748328,500
834310,0.0733639270395609,50
834311,0.0873772756623917,300
834313,0.0873772756623917,300
834314,0.145266197597121,1800
834315,0.0873772756623917,300
834317,0.0873772756623917,300
834321,0.11757635543168,1000
834327,0.121285945025791,1000
834335,0.0806376819829705,150
834338,0.108182298249617,800
834342,0.169254258278456,2000
834344,0.0813951855388484,150
702928,0.0643752366162792,15
703013,0.0868663776901705,300
703018,0.0847042525118199,150
745127,0.0800103420971564,150
745892,0.0647554124972664,15
745945,0.0731617692345133,50
745997,0.0804493181301228,150
746030,0.0727795170600555,50
746038,0.0754968745311473,50
761313,0.0749028800139777,50
761315,0.0919096106116219,300
761353,0.0641800642456068,8
775601,0.157867818150208,2000
775624,0.0753066286491082,50
775649,0.0836881302786439,150
775694,0.183853446644913,2000
775711,0.0739392135301744,50
775726,0.0768558578478612,50
775738,0.0664821365842098,15
775742,0.0789790568632541,50
775759,0.0716044260419649,15
775766,0.164077970791615,2000
790055,0.168784058825295,2000
796608,0.0796605662402753,50
802520,0.0879817443891652,300
803725,0.107418266621671,800
803840,0.0834825995293975,150
804430,0.154797651590149,1800
804565,0.0875944642935248,300
804616,0.0708453825791025,15
804629,0.179782002166569,2000
804667,0.0688004360357269,15
804672,0.0699543615861961,15
804676,0.0903112544158981,300
804679,0.0791422035341873,50
804680,0.0716802800825969,15
804687,0.0742684875107106,50
804688,0.0871806941233271,300
804699,0.180063522355782,2000
804702,0.0758581728242221,50
804710,0.0789577319952127,50
804713,0.0795987171192703,50
804723,0.0886991974156071,300
804732,0.0805196311524172,150
804755,0.078612739293197,50
819724,0.171391402346776,2000
820060,0.0973789290024948,500
820093,0.160108542010945,2000
820183,0.102840596069149,500
820206,0.0967099674399405,500
820245,0.0799476910749182,150
824244,0.112894900520966,800
834267,0.119480296196999,1000
834318,0.0814415011367384,150
834333,0.0915173936080868,300
834339,0.0853373338939302,150
834359,0.094982580465695,300
834366,0.0950889052410178,300
834371,0.0853806060234458,150
834385,0.0843907295279659,150
834393,0.164720125209366,2000
834396,0.121653468055844,1000
834399,0.0861276751685571,150
834400,0.0786214277580879,50
834418,0.0760562105162004,50
834421,0.0734434992840597,50
834423,0.10153593916456,500
834425,0.181896590266295,2000
834427,0.0921439820734637,300
834434,0.112109276637631,800
834435,0.143683396901788,1800
834436,0.0903334535424502,300
716299,0.0685748004955464,15
716408,0.0992747587233069,500
716431,0.0650628583358757,15
716447,0.142672919976714,1800
726434,0.0682562370150627,15
746026,0.0734012224413786,50
746059,0.0745437255375183,50
746092,0.121268350083386,1000
746117,0.0541793719667146,8
746121,0.108347128835936,800
746134,0.0631094063619232,8
746139,0.0717659438696433,15
746165,0.0685151076029555,15
746167,0.0821826366691254,150
746170,0.0717750732033495,15
753946,0.109100352768254,800
757145,0.164412002682324,2000
761347,0.0675849746852486,15
761403,0.0944747851895223,300
775790,0.0793421430043377,50
775828,0.218756940247895,2000
775844,0.0959849991422014,500
775863,0.0664679912469271,15
775869,0.135125752566068,1800
789975,0.0994428175093119,500
790115,0.0959054030459432,500
790128,0.171571711480173,2000
790172,0.171262741669448,2000
798402,0.0908162650258821,300
800279,0.172346585184149,2000
802133,0.155421869626548,1800
803003,0.0713749798867778,15
803951,0.105030124482944,800
804686,0.0706406874937931,15
804720,0.0718806393964009,15
804736,0.0795240791285462,50
804741,0.070596637828656,15
804770,0.0915638836519561,300
804773,0.0823188137207005,150
804774,0.0798843835973197,150
804788,0.0825153437970161,150
804791,0.0681686698327973,15
804814,0.0865495913532474,150
804823,0.0873702379456007,300
804829,0.0898337777252027,300
813588,0.0838850055735595,150
817274,0.104349926737094,500
820292,0.0733406124766241,50
820307,0.0707452482331793,15
820354,0.177955082047423,2000
820362,0.0883998772937832,300
820389,0.0855780852469617,150
820414,0.0963830811067672,500
820430,0.188778865025932,2000
825698,0.0876478999639245,300
831867,0.144166223524846,1800
831961,0.0861680074306336,150
832396,0.167759389909677,2000
833163,0.0723268639371112,15
834365,0.103703509280577,500
834415,0.0835861367663027,150
834433,0.111759614878212,800
732191,0.14810821546696,1800
732284,0.0677111472766653,15
754340,0.0761355217276763,50
754714,0.142615620903674,1800
758545,0.0862662412663428,150
761544,0.0737086788837622,50
761555,0.167769433235953,2000
761598,0.0901323483778167,300
761602,0.0835112450357087,150
780979,0.0743177442307076,50
790227,0.146983007316656,1800
790250,0.0836436263165189,150
790302,0.0920782177341157,300
790377,0.0915696194759548,300
803867,0.0807493615117946,150
820438,0.0817381940313173,150
820448,0.10359287305351,500
820449,0.134660726150154,1800
820461,0.0790456846758605,50
820530,0.079070910982457,50
820571,0.102284667571727,500
832895,0.0737257018870364,50
833591,0.14143827283974,1800
332793,0.0366262390602203,8
689932,0.0790942758085382,50
689948,0.0712793407258593,15
689983,0.0685580167827134,15
689991,0.153230056374479,1800
689992,0.0746469736494477,50
703145,0.0755607128930228,50
732293,0.0828043806602382,150
732346,0.0619350968650993,8
732418,0.0692522529106163,15
739330,0.0715916456673546,15
746190,0.066148921276579,15
746192,0.0824686100580282,150
746238,0.0720127863004961,15
746242,0.0843984551209457,150
746244,0.084483820015127,150
746271,0.076015174788408,50
761056,0.0818638710400384,150
761732,0.0745008624522025,50
761747,0.0739334033677816,50
761781,0.0818055292419048,150
775743,0.0962646047087575,500
789683,0.0867808358514108,150
790437,0.0782415188551564,50
790451,0.1540270495007,1800
790498,0.0681785417886801,15
803389,0.130518911486418,1800
813872,0.147187023209856,1800
816414,0.115338040065452,800
816528,0.0907698393240664,300
819171,0.0875954277529759,300
820098,0.0791422035341873,50
820468,0.0952356643119043,500
833159,0.110696659300152,800
834312,0.0905074291350442,300
834412,0.084121428621815,150
834462,0.0937076574785163,300
834466,0.0933568755932088,300
834468,0.147878460252626,1800
834482,0.138210250832849,1800
834488,0.0948637970158721,300
834489,0.0818145957289636,150
834494,0.123480686627713,1000
834498,0.0754694747908821,50
834499,0.16985615211707,2000
834501,0.103646640478162,500
834503,0.153133182665661,1800
834505,0.111063357979412,800
834509,0.0857157670868062,150
834524,0.0900264253722932,300
834527,0.0859945668933265,150
690034,0.0859065282129311,150
716540,0.0995798216106063,500
732453,0.0756044173099231,50
746327,0.064169398123722,8
746338,0.0718121935809961,15
746344,0.0747636545971401,50
746362,0.0758489908450052,50
746364,0.0758489908450052,50
746388,0.0866225627267365,150
746393,0.0622848606575281,8
746396,0.0746076785902794,50
761702,0.062976836123739,8
761883,0.136714339067941,1800
771043,0.0684785040950526,15
772587,0.275310408773478,2000
772889,0.0786404602085192,50
774308,0.0682320912152371,15
782120,0.121377477059953,1000
789347,0.11851641177344,1000
790414,0.108935381218024,800
790488,0.110909947551869,800
801343,0.0950512798850695,300
801770,0.168531377138185,2000
804794,0.0741959233068416,50
804839,0.0999223203823699,500
804843,0.0730188457939862,50
804852,0.080066677949557,150
804867,0.0825229457464544,150
804917,0.0821453405213773,150
804924,0.132065562218277,1800
818997,0.151256637609224,1800
823294,0.0702733501583487,15
824218,0.138592344775187,1800
826399,0.106941389981949,800
832242,0.0988208270731144,500
832764,0.0789952844463419,50
833673,0.0892710876999604,300
834414,0.108548831240825,800
834535,0.100762200326074,500
834536,0.0905469439397655,300
834540,0.1609401793423,2000
834549,0.0902553193045845,300
834552,0.0821278542206458,150
834560,0.103049935593182,500
834576,0.0710076100333065,15
834581,0.0789586168128674,50
834582,0.147266294184543,1800
834585,0.0719091962963766,15
834588,0.101498561969561,500
834601,0.0927399015031811,300
834603,0.0905333444806662,300
834609,0.0827343207839542,150
834628,0.0902553193045845,300
834644,0.0946565968822816,300
690096,0.0667262184336316,15
690161,0.0675125724790156,15
716684,0.160052322260298,2000
716771,0.071587725152089,15
727690,0.0766238756784448,50
732632,0.0658493855208006,15
774276,0.102149077965086,500
775768,0.0681253771112984,15
775842,0.0975465457014018,500
775860,0.0825198211686692,150
775904,0.0724031367815279,15
775928,0.0946225166558069,300
780612,0.114799994255768,800
789813,0.146779451115997,1800
799672,0.0810585150650839,150
800315,0.0766930178109928,50
804455,0.175271034428709,2000
804900,0.0709247214958942,15
804907,0.0946964819183751,300
804957,0.0851795901644846,150
804959,0.112697157767186,800
804965,0.0819203455583141,150
804979,0.0705009780246575,15
805026,0.142993984062542,1800
820333,0.170790820799514,2000
820500,0.071215983822046,15
820608,0.074274991283315,50
820702,0.0764744579932095,50
833000,0.134132232365594,1800
833677,0.0814323234275124,150
834350,0.0849228826011322,150
834464,0.0809950432851011,150
834630,0.0890217271197929,300
834632,0.10818910752139,800
834662,0.0850470082132385,150
834663,0.207361409676741,2000
834664,0.0825301279252302,150
834672,0.134129608191849,1800
834687,0.0789986807403623,50
834693,0.0767360644226108,50
834699,0.0974332301006525,500
834723,0.0972215943371117,500
834727,0.0888821129487049,300
332824,0.0371310361958174,8
690150,0.060317336391951,8
690213,0.0744007113223986,50
690291,0.0562735985905546,8
690296,0.071672363959819,15
690299,0.12058466942377,1000
716697,0.0645067065698753,15
729822,0.0766161075278235,50
732817,0.0635354888109959,8
746284,0.0636629906688509,8
773824,0.075702500912313,50
776043,0.0896577593544553,300
790554,0.0940508693580641,300
790582,0.174879753580539,2000
804969,0.0900231566010066,300
805044,0.160822489177606,2000
805047,0.160822489177606,2000
805066,0.0943319904488314,300
805080,0.0681394385606353,15
805096,0.0835226628763717,150
805099,0.0863936195663816,150
805125,0.143658519898158,1800
805129,0.0721001224637616,15
809776,0.0582176989430246,8
812830,0.099645904026591,500
820048,0.0738189855131738,50
820737,0.0739204523574999,50
820738,0.0898742625791166,300
820816,0.0842807280152855,150
820830,0.0942113029114474,300
822987,0.115015618233061,800
823602,0.15018256300723,1800
824519,0.115978345836647,800
827942,0.245435776577942,2000
833738,0.0762969319272567,50
834531,0.101776803168615,500
834547,0.0926076173077927,300
834709,0.0976947855345398,500
834737,0.0800296734473799,150
834756,0.185982040064951,2000
834766,0.0749681868546263,50
834781,0.158681901244141,2000
834794,0.0891649652709297,300
834796,0.0771381208684181,50
834815,0.0729722619921906,50
834819,0.075584410350424,50
834825,0.116182225556754,1000
834828,0.113886501026837,800
834830,0.0863636367936787,150
834851,0.152244199871808,1800
834852,0.233122963455119,2000
834853,0.146943585936943,1800
834862,0.0846774729240219,150
834866,0.0741656710816225,50
834884,0.0858578298464864,150
703559,0.0649590610048439,15
703596,0.058443182401644,8
746221,0.0647902718264226,15
746487,0.0785165064668889,50
746510,0.0682010933189588,15
755550,0.16667164260455,2000
773526,0.0913812860882605,300
776057,0.0710153278427099,15
776059,0.0836111852531618,150
776105,0.0832261084499384,150
776127,0.0828128258314184,150
776130,0.0912715456215688,300
776160,0.0906720180481025,300
776173,0.155255096475998,1800
790711,0.074539662193853,50
798963,0.0860850266297802,150
805147,0.0690445765941068,15
805165,0.076458349480897,50
805220,0.164729238566056,2000
818923,0.0782023492815344,50
820865,0.155028400096617,1800
820867,0.0885629045763582,300
820887,0.0951094117915304,300
820900,0.0838728489692622,150
820932,0.155987159003914,1800
820935,0.0852513621498962,150
825028,0.18608130387753,2000
834837,0.101488305839712,500
834881,0.0824254553078112,150
834887,0.0934406093282678,300
834895,0.0931559117286951,300
834905,0.0952145459328915,500
834907,0.0884166980226495,300
834910,0.0981765365862819,500
834912,0.0829227517341934,150
834916,0.130219745928248,1000
834925,0.0950980146160462,300
834927,0.0737593512837653,50
834930,0.0805585850865025,150
834931,0.0724510056535516,15
834938,0.0881180842978214,300
834950,0.0536627081147263,8
834954,0.0926915886108445,300
834956,0.0918308285105823,300
834957,0.082091855931152,150
834967,0.106978361296309,800
834976,0.116230225908613,1000
834985,0.0881180842978214,300
834988,0.0820779933279268,150
834992,0.0967931751899063,500
835002,0.192805664360066,2000
835010,0.0739906740395452,50
703564,0.0700662481877365,15
714233,0.126189517844082,1000
716817,0.144856235769788,1800
716923,0.0850112585961511,150
727692,0.0759799775634998,50
745136,0.0794589518623155,50
746534,0.0717620275550072,15
746553,0.0714496176071624,15
746609,0.0744725111321005,50
746658,0.074956467618653,50
746662,0.0838423394466339,150
746683,0.0898587693843996,300
762099,0.0742115519330347,50
762116,0.0793653568764983,50
773631,0.06390916480377,8
776024,0.0794035388199314,50
776067,0.153555950193953,1800
776231,0.0691113430283859,15
776320,0.0769205371063116,50
776325,0.0845881898190584,150
787000,0.0873775725381397,300
790682,0.0767862036044186,50
790773,0.07371934689925,50
790774,0.0923728213249279,300
791376,0.0921976026474022,300
805271,0.0945851701857103,300
805279,0.168690945409002,2000
805287,0.0887641843061691,300
805292,0.0738149607344082,50
805306,0.0818241808470114,150
805325,0.094105119902462,300
805333,0.185603420005505,2000
805349,0.0823038507447768,150
805350,0.0700961854951362,15
805373,0.0705202233577525,15
805375,0.0883967042768081,300
805379,0.0737373905912253,50
805495,0.0737817064002362,50
805574,0.0870510944028328,300
805600,0.0828043102527185,150
811010,0.164413151990022,2000
820646,0.0803399207865002,150
821041,0.0770993506248108,50
821069,0.0684728016149661,15
821079,0.094919445088184,300
824253,0.14208418078579,1800
716274,0.0745982521137195,50
716625,0.0746004536017667,50
716959,0.0859736933626952,150
716992,0.0697093968254168,15
716998,0.165757401496931,2000
732880,0.154322879567305,1800
732911,0.0709154166792989,15
746701,0.144524646006426,1800
746760,0.0621387223874083,8
746783,0.11978387921587,1000
750546,0.161354665474505,2000
750824,0.103494735959634,500
752500,0.0819612472621413,150
762253,0.0856079332612494,150
769971,0.0868732122569081,300
774703,0.134288321592017,1800
776255,0.0716135997317886,15
776267,0.077749481752598,50
776335,0.0870093944852951,300
776350,0.084349240130304,150
776359,0.150180335123354,1800
776384,0.140578476245777,1800
776407,0.077465975157318,50
776411,0.080203049827894,150
776418,0.0899274732485729,300
776428,0.0781804729067545,50
776433,0.0680622762240066,15
788782,0.156301842624096,1800
790892,0.0672816098848473,15
790969,0.0775955226217032,50
790980,0.0826989498349978,150
802850,0.0874201629199376,300
803206,0.0675317633797322,15
804925,0.0771446437252148,50
805332,0.0759147014224684,50
805384,0.0800109064725985,150
821037,0.106952341447994,800
821059,0.084238988030346,150
