"poliza","Preds","Prima"
811868,0.108036538649194,1000
811874,0.190389526386675,3000
811875,0.0819762712975127,134.99
811880,0.189972220730631,3000
811893,0.182607401749505,3000
811900,0.0791452577008018,54.99
811908,0.225705963159018,3000
811915,0.0979602807811198,700
811931,0.149936582776897,2800
811936,0.118469877493875,2000
811939,0.101272026455353,700
811957,0.0989912203549273,700
811965,0.1389867798526,2800
811967,0.0882471450959082,500
811969,0.0878939326727059,500
811975,0.101509900504364,700
811995,0.109377346511489,1000
811997,0.0958823276313086,700
812008,0.110627186772669,1000
812062,0.0765496585308906,54.99
812063,0.0820058101351497,134.99
812065,0.0822725410996599,134.99
812070,0.185286728630456,3000
812072,0.0919462447981819,500
812073,0.17851961768478,3000
812075,0.0995601419321545,700
812082,0.101241518532704,700
812092,0.0820405408799494,134.99
812102,0.202122190229099,3000
812143,0.084474548770268,134.99
812151,0.15218095866045,2800
812153,0.137984797892934,2800
812154,0.0756760037285924,54.99
812166,0.0756760037285924,54.99
812183,0.0610782095547986,9.91
812208,0.0739803151712791,54.99
812210,0.0675363924565383,16.99
812216,0.0891953422000553,500
812235,0.0984235986887875,700
812239,0.0649834173407269,16.99
812257,0.105605641756516,1000
812263,0.101164075699194,700
812310,0.0610598639718474,9.91
812334,0.100136772979805,700
812343,0.170117633039555,3000
812345,0.0669350158725373,16.99
812347,0.0835634500904157,134.99
812355,0.161458282458334,3000
812359,0.0593508398513097,9.91
812370,0.0596113015371801,9.91
812382,0.106013282566326,1000
812423,0.0686557636119597,16.99
812440,0.0829818589744627,134.99
812465,0.157638699334975,3000
812490,0.0644804594032864,16.99
812493,0.0875913505911595,500
812503,0.0730687750218403,54.99
812515,0.135764809946045,2800
812567,0.0888940987249273,500
812591,0.0752345584125865,54.99
812601,0.0871916933055686,500
812624,0.175550530858028,3000
812644,0.087543263521587,500
812645,0.0739077509720719,54.99
812664,0.0769843018850315,54.99
812674,0.0675615249800317,16.99
812678,0.0723817981254871,16.99
812679,0.0772435301099751,54.99
812726,0.0832315173262149,134.99
812746,0.140282637939137,2800
812789,0.0681292615805474,16.99
812825,0.1670104024012,3000
812841,0.173315551991024,3000
812849,0.0893259332787228,500
812870,0.0795191808021316,54.99
812885,0.0938331845281253,500
812917,0.13805742480438,2800
812918,0.183692360963948,3000
812919,0.141394251569485,2800
812920,0.159189143484295,3000
812928,0.179169156580762,3000
812945,0.0707518569449092,16.99
812967,0.0668479076657345,16.99
812969,0.0773994382684001,54.99
812978,0.116849770892033,2000
813034,0.0846048228546021,134.99
813073,0.187604477534246,3000
813074,0.0796996715229739,134.99
813086,0.128820955845429,2000
813089,0.082335636367894,134.99
813101,0.110129357700516,1000
813116,0.0788411357283846,54.99
813120,0.0908324934760399,500
813121,0.189958067780536,3000
813127,0.156617227985299,2800
813150,0.14926401098988,2800
813194,0.0797670930684188,134.99
813203,0.093284983551589,500
813239,0.155080674608355,2800
813255,0.10515809611169,1000
813262,0.105551992644697,1000
813278,0.164476222032921,3000
813283,0.156226275636994,2800
813305,0.188253815282399,3000
813318,0.158856463144144,3000
813351,0.173772752568368,3000
813357,0.0807598725077365,134.99
813393,0.189025872067838,3000
813399,0.106428645026424,1000
813413,0.106805959268159,1000
813444,0.0880570696949595,500
813448,0.134842786571485,2800
813452,0.17622676398487,3000
813467,0.134792630406422,2800
813469,0.0789789796444801,54.99
813471,0.164438878814019,3000
813488,0.0854708717844947,134.99
813505,0.0828962419711958,134.99
813506,0.0856213292693101,134.99
813509,0.15776123820233,3000
813512,0.0691278456895541,16.99
813540,0.0831309808926735,134.99
813552,0.0762817760111731,54.99
813581,0.167942287491342,3000
813584,0.19748179227321,3000
813585,0.0840034494514481,134.99
813592,0.0844014201007251,134.99
813597,0.0715593707393596,16.99
813628,0.0967219087308248,700
813639,0.150207454492458,2800
813648,0.0522644236575335,9.91
813656,0.081332942830736,134.99
813688,0.0984429493649399,700
813694,0.0987791351621193,700
813703,0.0859526306328771,134.99
813712,0.0883353116703841,500
813725,0.291497855093513,3000
813737,0.185570100769116,3000
813758,0.162088161829401,3000
813824,0.123708871425562,2000
813825,0.139611169341072,2800
813829,0.273114478234726,3000
813841,0.0876629835707348,500
813854,0.105252132404592,1000
813865,0.0753138148584751,54.99
813924,0.167625885820511,3000
813948,0.0810530828733937,134.99
813968,0.095726442573503,700
813969,0.0703997892097931,16.99
813971,0.097451811451301,700
813974,0.198878894688453,3000
813978,0.171369287807695,3000
813986,0.162790937483808,3000
813991,0.160449168385755,3000
813994,0.095726442573503,700
814004,0.0714008240813773,16.99
814030,0.200613529039531,3000
814032,0.0920245302235881,500
814037,0.0915128902820637,500
814082,0.130513276010853,2800
814087,0.158071310256464,3000
814096,0.08583423275013,134.99
814107,0.0731046065842547,54.99
814110,0.0951305589178269,700
814122,0.0953178639864103,700
814130,0.0782474687459752,54.99
814136,0.143251008554676,2800
814137,0.1029845734926,700
814152,0.0727885366138199,54.99
814174,0.0870360682498387,500
814181,0.0748715337035199,54.99
814186,0.143505343100351,2800
814188,0.181595972515899,3000
814193,0.160187242070397,3000
814195,0.0726771007747544,16.99
814212,0.173694792428709,3000
814227,0.136760626991247,2800
814279,0.107325054614967,1000
814280,0.155560903940926,2800
814283,0.0720904173231954,16.99
814297,0.0792404181087622,54.99
814304,0.0873730584260204,500
814320,0.156816821340338,2800
814331,0.09170769237348,500
814351,0.115084412366938,1000
814352,0.204829223184926,3000
814380,0.166465916046366,3000
814401,0.0696459770463826,16.99
814402,0.0826190612950549,134.99
814422,0.130338582927025,2000
814430,0.0927270051950207,500
814434,0.108991590856566,1000
814442,0.0753222095184074,54.99
814456,0.0925784419195678,500
814501,0.0970445462124759,700
814502,0.131109028460568,2800
814508,0.0802483824856583,134.99
814512,0.0768438087824441,54.99
814539,0.124720651008543,2000
814543,0.169356180748014,3000
814570,0.0944134766356677,500
814573,0.0766898046192741,54.99
814583,0.166253004593888,3000
814598,0.085456269768774,134.99
814618,0.0807926317062521,134.99
814621,0.199137016489383,3000
814626,0.113454113276535,1000
814632,0.17217151474051,3000
814634,0.0826314719107386,134.99
814655,0.0920864636634785,500
814665,0.0754937375277426,54.99
814678,0.0833920553970294,134.99
814689,0.11453505992901,1000
814709,0.177705373938961,3000
814725,0.0567027937284338,9.91
814730,0.178247633343051,3000
814740,0.0982741995659767,700
814763,0.102512134351772,700
814774,0.102445393829258,700
814783,0.107990654182704,1000
814787,0.077625994263048,54.99
814798,0.127943514997629,2000
814808,0.0851658245308957,134.99
814815,0.0981496069179559,700
814876,0.0889920017588938,500
814877,0.103687775556599,700
814890,0.150152814915744,2800
814907,0.198012805696335,3000
814913,0.0817255419108397,134.99
814935,0.0746181300805972,54.99
814937,0.119249332209416,2000
814944,0.0934111576742262,500
814967,0.0943697434300829,500
814970,0.182745402353056,3000
814985,0.151371454210828,2800
814989,0.0703464389210547,16.99
814996,0.0765195451679587,54.99
815033,0.0983667516402095,700
815059,0.0932042393738955,500
815065,0.0926340811077429,500
815070,0.0821589921884601,134.99
815081,0.0926897537347963,500
815082,0.086279740287045,134.99
815085,0.0900934247870556,500
815095,0.0603105043322083,9.91
815100,0.167150653442748,3000
815105,0.107369008458176,1000
815106,0.100546504670972,700
815111,0.10565183174702,1000
815112,0.10424691629505,700
815113,0.100989481504601,700
815116,0.0981065615989382,700
815140,0.0784841322419881,54.99
815141,0.0871417329572331,500
815187,0.130162074441683,2000
815190,0.196563250230403,3000
815193,0.0554577978759487,9.91
815200,0.114216792110589,1000
815213,0.105879604307734,1000
815220,0.110272006665825,1000
815223,0.096643166173088,700
815235,0.0852444393040282,134.99
815259,0.095274723210597,700
815262,0.0891402906507318,500
815269,0.0856341908704373,134.99
815291,0.090953983953233,500
815296,0.0872591573959014,500
815303,0.101570924489946,700
815327,0.100508576602536,700
815332,0.117340249818753,2000
815338,0.130635583748348,2800
815342,0.146901391082012,2800
815343,0.103259926155265,700
815344,0.137532454790948,2800
815369,0.0923423479557303,500
815393,0.08038108167062,134.99
815404,0.085834564209409,134.99
815410,0.12478443837284,2000
815412,0.0825079962358847,134.99
815419,0.0943431884872999,500
815426,0.110052094197567,1000
815428,0.0658836726324998,16.99
815429,0.0945888270527686,500
815449,0.243829493093223,3000
815459,0.115206002655723,1000
815462,0.124123541562524,2000
815478,0.0974217717939213,700
815522,0.0866938307283061,134.99
815535,0.11675443340236,2000
815544,0.195093420901532,3000
815566,0.203426211480763,3000
815583,0.104363822836769,700
815586,0.128009009211743,2000
815595,0.107878558506717,1000
815605,0.157218861517323,2800
815606,0.100141879260566,700
815645,0.0886330014086522,500
815650,0.078930141773934,54.99
815651,0.0884348061879944,500
815686,0.130084053636122,2000
815689,0.108609477921995,1000
815692,0.104631252047338,700
815704,0.0949307166983678,500
815715,0.117682685114902,2000
815728,0.108101855863143,1000
815731,0.105118693133124,1000
815733,0.225696833349071,3000
815735,0.0860385457888016,134.99
815741,0.0820534744086036,134.99
815744,0.235821414169442,3000
815751,0.105147433984192,1000
815762,0.168519772386493,3000
815763,0.0966027381336376,700
815768,0.0741563762745003,54.99
815789,0.0897661415580683,500
815807,0.110234076970939,1000
815808,0.109163072347268,1000
815810,0.0970125091784881,700
815857,0.100770076498096,700
815868,0.0971543562180815,700
815869,0.0836696413192323,134.99
815870,0.121324905005396,2000
815880,0.089996633097573,500
815899,0.158202630562944,3000
815921,0.0953178639864103,700
815924,0.0865636135522657,134.99
815929,0.0698620648163817,16.99
815941,0.172626452408176,3000
815943,0.125589199555233,2000
815953,0.10920856709732,1000
815955,0.0967167879601782,700
815967,0.0978988529028431,700
815978,0.105920576881134,1000
815979,0.0877003857074046,500
815982,0.17566436932871,3000
816042,0.0728167312732827,54.99
816052,0.0853948010017294,134.99
816055,0.118220459338065,2000
816060,0.063471484838301,9.91
816074,0.0676706038351544,16.99
816106,0.0778922193400811,54.99
816109,0.0661793704825618,16.99
816128,0.0742432558171852,54.99
816129,0.086774682944813,134.99
816132,0.0609880832362534,9.91
816137,0.0718669805077675,16.99
816140,0.0874338918994767,500
816194,0.150775080297956,2800
816221,0.154911180727997,2800
816228,0.0645811170667058,16.99
816238,0.107890746068196,1000
816242,0.0825636856616832,134.99
816243,0.0906727237542548,500
816253,0.0957052103272827,700
816254,0.0957052103272827,700
816256,0.0957052103272827,700
816257,0.0957052103272827,700
816276,0.0921743343756224,500
816277,0.0752980832939434,54.99
816279,0.0602895360993218,9.91
816291,0.0933395918718804,500
816292,0.0918719647563104,500
816295,0.081589767472486,134.99
816302,0.1414628471911,2800
816311,0.176686737370171,3000
816319,0.0825495832068131,134.99
816326,0.0617685636997275,9.91
816327,0.170013049483055,3000
816333,0.0882604011337498,500
816336,0.0610724533480303,9.91
816351,0.136612142385354,2800
816352,0.127228540250964,2000
816362,0.0659888537220676,16.99
816366,0.125005225280682,2000
816384,0.144760652329156,2800
816395,0.0807103784230353,134.99
816416,0.084681104936534,134.99
816422,0.0901861463701965,500
816425,0.0627376987091267,9.91
816432,0.0610366959573279,9.91
816436,0.0775110870624399,54.99
816452,0.0835937422397015,134.99
816456,0.0656873373831021,16.99
816466,0.07761449027876,54.99
816468,0.0624557661703172,9.91
816471,0.0714324990093161,16.99
816479,0.0543647315373057,9.91
816489,0.078770305210565,54.99
816502,0.110559982984929,1000
816527,0.0686039598231821,16.99
816529,0.105791803054918,1000
816549,0.0762096883368148,54.99
816579,0.0978565743777867,700
816580,0.106137042904194,1000
816584,0.075789227838448,54.99
816603,0.0803931561083734,134.99
816606,0.224766375796595,3000
816640,0.0646163712603815,16.99
816655,0.0951959151309002,700
816693,0.0804152444010891,134.99
816694,0.0654559833058918,16.99
816698,0.102313516801274,700
816700,0.064217811681885,16.99
816711,0.0551252682194481,9.91
816712,0.0651980813491626,16.99
816713,0.103251222610932,700
816726,0.154447939663168,2800
816732,0.067516734799765,16.99
816759,0.0707148819007996,16.99
816760,0.151387829444585,2800
816762,0.154643409979185,2800
816790,0.072024517361336,16.99
816799,0.0573710238826314,9.91
816815,0.0647324051708944,16.99
816819,0.0741647726653877,54.99
816820,0.0723565327431664,16.99
816823,0.0654444481482831,16.99
816829,0.124146191073615,2000
816835,0.0792885853717533,54.99
816837,0.0553563235591027,9.91
816839,0.0640719686646765,9.91
816842,0.083680646779982,134.99
816843,0.0875909491778964,500
816856,0.0887046607469279,500
816858,0.0785622767848887,54.99
816860,0.12734266623367,2000
816867,0.0735767061163299,54.99
816911,0.109206937311222,1000
816914,0.0909211361676808,500
816919,0.150579192567082,2800
816921,0.260546737510365,3000
816923,0.102890641356265,700
816924,0.0820522914327298,134.99
816927,0.0657696432434556,16.99
816933,0.0845540063127523,134.99
816936,0.0598583358548402,9.91
816946,0.0882673370329874,500
816950,0.130513276010853,2800
816957,0.0597681346531943,9.91
816979,0.146042306215872,2800
816994,0.0778483317418121,54.99
817020,0.129493960661934,2000
817023,0.0578761899557585,9.91
817025,0.127414953899461,2000
817044,0.129027989914075,2000
817050,0.0870416530262905,500
817055,0.0844256525583999,134.99
817058,0.0680717234764558,16.99
817069,0.122253083274893,2000
817077,0.0931996389189766,500
817078,0.0723720844083168,16.99
817081,0.0783447033472021,54.99
817092,0.115843253297517,1000
817096,0.0806099786421211,134.99
817101,0.0829114942479873,134.99
817102,0.071547349610101,16.99
817108,0.122089689391954,2000
817114,0.0736630046021063,54.99
817122,0.0756057759977401,54.99
817140,0.058710054671423,9.91
817154,0.0697520259596025,16.99
817158,0.060175626803552,9.91
817162,0.101137008062985,700
817177,0.154531764385509,2800
817187,0.0976738097184484,700
817189,0.174848322435595,3000
817190,0.0794132523214996,54.99
817194,0.0660335733876763,16.99
817198,0.0829180098060671,134.99
817199,0.0574447259457977,9.91
817203,0.0996573142373026,700
817227,0.152800690701276,2800
817229,0.130778650260329,2800
817236,0.0590899867828673,9.91
817238,0.161491005074967,3000
817243,0.0669850905288891,16.99
817254,0.151523642796328,2800
817261,0.0819888368396847,134.99
817272,0.107873879343739,1000
817275,0.129580885894892,2000
817279,0.0760629325067067,54.99
817283,0.105462981974104,1000
817320,0.0795743814677581,54.99
817326,0.146331358660508,2800
817350,0.0645271897614119,16.99
817381,0.0967219087308248,700
817402,0.112101242358778,1000
817415,0.090459864660486,500
817418,0.0795278578515863,54.99
817436,0.0752113680405756,54.99
817438,0.0763720319488291,54.99
817439,0.0652394144714017,16.99
817442,0.11654029930944,2000
817457,0.13181297324169,2800
817469,0.121610862895512,2000
817490,0.132491833422404,2800
817538,0.0797776166761321,134.99
817559,0.0679655098024841,16.99
817565,0.117651909847276,2000
817576,0.0806102410009535,134.99
817591,0.0810007272799105,134.99
817594,0.0627311320073089,9.91
817601,0.0763861692186238,54.99
817634,0.103894792510114,700
817636,0.0917616350299538,500
817641,0.0706938869742696,16.99
817647,0.0849139222417997,134.99
817649,0.175060582224568,3000
817650,0.0751073868010497,54.99
817651,0.163176462834115,3000
817656,0.133508982102497,2800
817657,0.0678227386318736,16.99
817662,0.0686074584523154,16.99
817679,0.0721287950804598,16.99
817683,0.0802583749959493,134.99
817694,0.123820918735605,2000
817715,0.0840080833107874,134.99
817717,0.072783978348492,54.99
817755,0.0795743814677581,54.99
817760,0.0672846366967202,16.99
817763,0.165199413635725,3000
817786,0.0691578368031652,16.99
817830,0.159884166429149,3000
817832,0.0922586979232304,500
817837,0.0832430663898278,134.99
817855,0.0799992618909165,134.99
817862,0.0857629131898509,134.99
817863,0.0756191623482714,54.99
817865,0.0845540063127523,134.99
817870,0.11173770210357,1000
817873,0.116664277763414,2000
817889,0.153807544787428,2800
817893,0.0882528075825965,500
817894,0.13640030523057,2800
817907,0.0761730422359809,54.99
817947,0.123224389108434,2000
817955,0.0795902356019076,54.99
817967,0.0842144455964602,134.99
817970,0.0776186248477436,54.99
817999,0.0791333706878539,54.99
818003,0.0715149355910912,16.99
818006,0.131210810450286,2800
818017,0.0809341323625978,134.99
818024,0.0795146420949545,54.99
818034,0.0761405781016186,54.99
818037,0.0911752092862728,500
818052,0.0788607812092978,54.99
818086,0.12851333488758,2000
818089,0.129556427617137,2000
818090,0.176481901724713,3000
818102,0.0833413664231953,134.99
818106,0.0989390764703741,700
818141,0.132787269725046,2800
818147,0.0711024720801982,16.99
818212,0.0879761407693284,500
818224,0.0783507473855302,54.99
818228,0.0721703500826348,16.99
818239,0.132325191199997,2800
818240,0.0952679133866325,700
818248,0.0952960591786884,700
818250,0.0801847604414425,134.99
818281,0.0811175354280051,134.99
818282,0.0716801743432579,16.99
818285,0.101732668151259,700
818288,0.174900856034501,3000
818289,0.0631856546815467,9.91
818294,0.0904751429240101,500
818296,0.0636592953141042,9.91
818312,0.165958816735465,3000
818313,0.0761315129806524,54.99
818315,0.160770048779914,3000
818322,0.0822405786374356,134.99
818323,0.1753151874485,3000
818334,0.152679680215336,2800
818345,0.137167317201118,2800
818346,0.0813155700755123,134.99
818348,0.176027621545505,3000
818349,0.0822859166838256,134.99
818358,0.0746768888546579,54.99
818368,0.0858562271330842,134.99
818370,0.14424173814439,2800
818372,0.101330214750674,700
818380,0.147537106828927,2800
818384,0.143334645747117,2800
818386,0.0790942975053684,54.99
818387,0.0637645626894925,9.91
818390,0.078698887717686,54.99
818415,0.0797379669220925,134.99
818423,0.0718167482948274,16.99
818426,0.0795743814677581,54.99
818443,0.115945318943376,1000
818448,0.103781263364072,700
818464,0.0689145012517881,16.99
818468,0.20130147042723,3000
818489,0.128508708555308,2000
818501,0.0640570826332897,9.91
818506,0.102316256478111,700
818510,0.0636638089513344,9.91
818512,0.0728321552695985,54.99
818514,0.126960439154837,2000
818532,0.0813056215081825,134.99
818536,0.0744639079896168,54.99
818542,0.152786340761923,2800
818551,0.0734928373397559,54.99
818585,0.115476055097861,1000
818590,0.115277909152055,1000
818636,0.098274831325016,700
818641,0.137874771328756,2800
818651,0.167145419006364,3000
818666,0.0919415792348535,500
818681,0.0664900246189657,16.99
818689,0.0860349933389263,134.99
818690,0.0686198852173377,16.99
818705,0.12849407474237,2000
818715,0.0726722329149686,16.99
818721,0.0818778253830928,134.99
818724,0.0772596945735696,54.99
818730,0.140709655724436,2800
818745,0.0705262954004967,16.99
818760,0.0739228783687444,54.99
818806,0.115997576942952,2000
818809,0.102533647222033,700
818810,0.0779665971402007,54.99
818825,0.0660974125439861,16.99
818842,0.0755693975960751,54.99
818844,0.0875148525803795,500
818845,0.105730424772719,1000
818860,0.0835395012669713,134.99
818877,0.0760743582940289,54.99
818878,0.0750391902777681,54.99
818884,0.0912292879028722,500
818890,0.144282403097715,2800
818896,0.141552609736492,2800
818906,0.17474330257036,3000
818914,0.156876026613757,2800
818917,0.0867583913775902,134.99
818927,0.0813268894937361,134.99
818937,0.0836282777610137,134.99
818941,0.0836282777610137,134.99
818950,0.0826870910451806,134.99
818962,0.0693081152539395,16.99
818970,0.176083870138597,3000
818990,0.102162663056318,700
818995,0.0921351760423375,500
819000,0.177731332490946,3000
819002,0.186776758031378,3000
819012,0.11873615078284,2000
819015,0.0702197576300008,16.99
819024,0.0859094659391989,134.99
819034,0.0816386959228712,134.99
819038,0.174661430982123,3000
819043,0.199029750315725,3000
819045,0.0896886887756103,500
819048,0.0968710895517428,700
819095,0.081342729400487,134.99
819096,0.0837982208089693,134.99
819097,0.102249436826627,700
819114,0.176155151128429,3000
819135,0.172774808001225,3000
819136,0.0689240013544904,16.99
819137,0.172911548908041,3000
819139,0.0816042518112295,134.99
819147,0.116303818522391,2000
819154,0.0891878455998615,500
819157,0.0978668653458327,700
819177,0.17022780612914,3000
819178,0.0666744331608959,16.99
819187,0.0846048228546021,134.99
819192,0.121106291820472,2000
819198,0.0769029752007117,54.99
819211,0.0712289306218293,16.99
819214,0.0663660734910198,16.99
819225,0.0827447968364629,134.99
819238,0.0955540564581687,700
819248,0.177224717737762,3000
819257,0.175841138118333,3000
819259,0.118629690273187,2000
819263,0.0870572339819596,500
819266,0.0670569203827039,16.99
819272,0.10507010955178,1000
819283,0.0876777486802151,500
819288,0.0793301355358108,54.99
819289,0.0658772507084919,16.99
819290,0.133049294759539,2800
819293,0.0690827300987254,16.99
819294,0.0879761407693284,500
819313,0.164016874598929,3000
819317,0.0793981921993231,54.99
819336,0.0745776364153412,54.99
819337,0.0703464389210547,16.99
819343,0.0680203560431989,16.99
819346,0.17408196991063,3000
819348,0.143329614755047,2800
819377,0.0913013842369097,500
819382,0.145419838757588,2800
819409,0.0829563525040903,134.99
819411,0.0912256720544523,500
819414,0.126989025261492,2000
819415,0.0732721665471243,54.99
819418,0.0695360239241791,16.99
819429,0.101772740310784,700
819438,0.190695767734866,3000
819462,0.0852154171386715,134.99
819466,0.0806713693265364,134.99
819474,0.115951939813755,1000
819475,0.0889238331651357,500
819510,0.106763267280565,1000
819513,0.0857569055714341,134.99
819538,0.0948038397477344,500
819556,0.0877830324659846,500
819557,0.0974800433079827,700
819582,0.0796341657227691,54.99
819591,0.148924315620342,2800
819598,0.0819762712975127,134.99
819610,0.0826563225531154,134.99
819623,0.127625130754027,2000
819643,0.131912615554332,2800
819657,0.0766822033309656,54.99
819667,0.0698217092910538,16.99
819678,0.156991485155225,2800
819704,0.0713720588936965,16.99
819705,0.0947663179056095,500
819707,0.0963635030388501,700
819712,0.0963635030388501,700
819713,0.0963635030388501,700
819717,0.0963635030388501,700
819718,0.0963635030388501,700
819720,0.0735922190266102,54.99
819727,0.197248644053938,3000
819731,0.0758226730689335,54.99
819750,0.0934443927988454,500
819754,0.080423243662431,134.99
819765,0.0639822101382258,9.91
819777,0.131609028623912,2800
819791,0.0792599915944046,54.99
819793,0.202018429469449,3000
819794,0.141262752038455,2800
819805,0.0961498222059632,700
819811,0.0809337132831987,134.99
819818,0.0810903880866625,134.99
819824,0.0784565780499715,54.99
819825,0.0855032905199774,134.99
819827,0.0742418150750437,54.99
819829,0.0719078110122769,16.99
819830,0.0856183542987312,134.99
819839,0.0882145156571894,500
819841,0.0844003922056892,134.99
819843,0.115831770980306,1000
819846,0.100858160516549,700
819857,0.0783721166244444,54.99
819909,0.139031671319279,2800
819929,0.0782147042195166,54.99
819937,0.0642657105636895,16.99
819940,0.24490647448086,3000
819941,0.10772866386089,1000
819943,0.117862526768108,2000
819953,0.19958414057282,3000
819954,0.0649310607484185,16.99
819956,0.0643098668882089,16.99
819983,0.101364421178966,700
819995,0.220932421963662,3000
820001,0.158447570737749,3000
820016,0.128472482684916,2000
820025,0.128027531139669,2000
820031,0.0849812573782678,134.99
820036,0.115072167348689,1000
820047,0.132339024175957,2800
820049,0.160414185626371,3000
820064,0.214115335567426,3000
820084,0.072364546689339,16.99
820097,0.0577330587269005,9.91
820118,0.065607542521667,16.99
820119,0.108818812945573,1000
820133,0.126379026847876,2000
820149,0.0784705395330243,54.99
820156,0.134652108548576,2800
820186,0.0809557103167189,134.99
820188,0.191370757915281,3000
820197,0.147764669628269,2800
820221,0.0657286815985225,16.99
820231,0.110984216928964,1000
820238,0.141212869424372,2800
820244,0.141212869424372,2800
820246,0.0819634468477851,134.99
820255,0.0787537156450178,54.99
820260,0.130890410791572,2800
820267,0.104442231406001,700
820292,0.00935505805248985,9.91
820296,0.130057064326139,2000
820311,0.079401661811671,54.99
820341,0.101425340697455,700
820384,0.170085768577438,3000
820390,0.168263449307204,3000
820394,0.0780837938010047,54.99
820395,0.0845540063127523,134.99
820398,0.0735257686502503,54.99
820405,0.0966060145136252,700
820419,0.162292636331145,3000
820459,0.0528895990331483,9.91
820462,0.127148439188108,2000
820480,0.0922868839924352,500
820494,0.0554451169891562,9.91
820514,0.0993214469279803,700
820525,0.089925447337741,500
820555,0.0627732618438558,9.91
820561,0.0642711715186267,16.99
820567,0.0827929796642298,134.99
820568,0.0827929796642298,134.99
820572,0.0827929796642298,134.99
820575,0.171532265303401,3000
820589,0.0977218558791202,700
820596,0.123259503628306,2000
820611,0.117611643185381,2000
820613,0.0989844460556936,700
820642,0.064811096739575,16.99
820657,0.19992798844236,3000
820659,0.142342411932594,2800
820679,0.101364421178966,700
820685,0.0847954143446666,134.99
820688,0.0923516593587012,500
820689,0.0685173178086241,16.99
820699,0.0980165617214346,700
820708,0.0585403258429328,9.91
820721,0.0741115554240676,54.99
820723,0.0720808318739495,16.99
820728,0.0709193388948906,16.99
820729,0.132905556861492,2800
820775,0.10724874626234,1000
820787,0.0644684187999951,16.99
820815,0.0865081370038546,134.99
820818,0.0752622193940917,54.99
820819,0.0870705510382147,500
820828,0.0545898601208683,9.91
820833,0.0966471135720204,700
820838,0.062526538380159,9.91
820841,0.115716175946924,1000
820873,0.221437804693441,3000
820878,0.0677240600523686,16.99
820889,0.0765532756496049,54.99
820948,0.0820534744086036,134.99
820951,0.0824725862535234,134.99
820961,0.0550340111389962,9.91
820981,0.0727351398138265,54.99
820983,0.0859739535335111,134.99
820992,0.0712198707539927,16.99
821007,0.151588306280296,2800
821019,0.0836199729898275,134.99
821055,0.0769281650411274,54.99
821061,0.133517366113964,2800
821062,0.0840096523942993,134.99
821070,0.103988280314724,700
821071,0.086405111902043,134.99
821072,0.093142596796707,500
821083,0.0750165998906122,54.99
821093,0.0801419167167894,134.99
821103,0.0688968473149853,16.99
821122,0.0817687422665316,134.99
821126,0.0767612449249123,54.99
821134,0.0625459012629846,9.91
821137,0.0865865129969182,134.99
821140,0.0903992465977026,500
821149,0.0721035618471266,16.99
821154,0.127664296454718,2000
821163,0.0851530332748139,134.99
821167,0.0558962931017149,9.91
821176,0.0857452617403602,134.99
821187,0.0859434495668548,134.99
821193,0.0988534199063267,700
821199,0.12779565696247,2000
821204,0.0925784419195678,500
821208,0.0739339826880053,54.99
821216,0.0329850358664208,9.91
821221,0.0637053332936743,9.91
821230,0.0627070511764189,9.91
821244,0.103919930609656,700
821246,0.0725680190676153,16.99
821270,0.0873897595848156,500
821301,0.0877698481252693,500
821311,0.0778483317418121,54.99
821391,0.099329704211883,700
821393,0.0843383763011124,134.99
821402,0.0929406949017803,500
821406,0.135207744547787,2800
821415,0.0823543833372995,134.99
821419,0.122115223519902,2000
821428,0.0807762567229288,134.99
821442,0.184981413599325,3000
821503,0.210664822501036,3000
821504,0.0821912311993199,134.99
821505,0.103647834033411,700
821517,0.0710472822788487,16.99
821522,0.105319078743696,1000
821529,0.0811344865089833,134.99
821537,0.0772310575541885,54.99
821558,0.182709056565408,3000
821576,0.104817662467807,1000
821588,0.110117493444414,1000
821613,0.081340001534068,134.99
821615,0.110984216928964,1000
821627,0.129134801119504,2000
821634,0.107085382017228,1000
821636,0.126182020075892,2000
821680,0.0700633383473049,16.99
821690,0.0999714596015457,700
821691,0.0805868619741048,134.99
821702,0.0916101479645131,500
821703,0.0867149841547949,134.99
821720,0.107708742056774,1000
821731,0.121386399265417,2000
821732,0.0936842460540432,500
821740,0.0867023926149196,134.99
821758,0.0858880735455084,134.99
821815,0.0991165585600484,700
821818,0.187604036564726,3000
821858,0.077174852547169,54.99
821871,0.109820561440662,1000
821894,0.157195248445652,2800
821897,0.0884265774033706,500
821906,0.128326526756852,2000
821908,0.096603573138218,700
821917,0.0798510378248663,134.99
821922,0.115762198468492,1000
821923,0.209510343674665,3000
821946,0.190247899871113,3000
821947,0.0926340811077429,500
821956,0.0764523736778481,54.99
821963,0.106292591863764,1000
821965,0.109278876323866,1000
821970,0.101644396822417,700
821983,0.0949748724203248,500
822000,0.0896164755413865,500
822010,0.0785550587022808,54.99
822034,0.131675654037898,2800
822050,0.0689240013544904,16.99
822052,0.0818811094748598,134.99
822068,0.0996599883100338,700
822069,0.128626951748751,2000
822084,0.218071063153594,3000
822086,0.0882143206602209,500
822087,0.0792705795272824,54.99
822088,0.111108399031631,1000
822094,0.0870883764987027,500
822113,0.0966365370839708,700
822118,0.23528786340565,3000
822128,0.103764923064936,700
822135,0.10573889165881,1000
822146,0.0931987977121384,500
